name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
kungfum;Kung-Fu Master;1984;Irem;YES;-;NO;-;-
kungfut;Kung-Fu Taikun;1984;Seibu Kaihatsu Inc.;YES;-;NO;-;-
kurikint;Kuri Kinton (World);1988;Taito Corporation Japan;YES;-;NO;-;-
kyros;Kyros;1987;Alpha Denshi Co. (World Games Inc. license);YES;-;NO;-;-
kyukaidk;Kyuukai Douchuuki (Japan, new version (Rev B));1990;Namco;YES;-;NO;-;-
kyustrkr;Last Striker / Kyuukyoku no Striker;1989;East Technology;YES;-;NO;-;-
ladybug;Lady Bug;1981;Universal;YES;-;NO;-;-
ladykill;Lady Killer [Imperfect graphics];1993;Yanyaka (Mitchell license);YES;-;NO;-;-
ladymstr;Lady Master of Kung Fu;1985;Kaneko / Taito;YES;-;NO;-;-
landmakr;Land Maker (Ver 2.01J 1998/06/01);1998;Taito Corporation;YES;-;NO;-;-
lasso;Lasso;1982;SNK;YES;-;NO;-;-
lastday;The Last Day (set 1);1990;Dooyong;YES;-;NO;-;-
lastduel;Last Duel (US New Ver.);1988;Capcom;YES;-;NO;-;-
lastfort;Last Fortress - Toride;1994;Metro;YES;-;NO;-;-
lastmisn;Last Mission (US revision 6);1986;Data East USA;YES;-;NO;-;-
lastsurv;Last Survivor (FD1094 317-0083);1987;Sega;YES;-;NO;-;-
ldrun;Lode Runner (set 1);1984;Irem (licensed from Broderbund);YES;-;NO;-;-
ldrun2;Lode Runner II - The Bungeling Strikes Back;1984;Irem (licensed from Broderbund);YES;-;NO;-;-
ldrun3;Lode Runner III - The Golden Labyrinth;1985;Irem (licensed from Broderbund);YES;-;NO;-;-
ldrun4;Lode Runner IV - Teikoku Karano Dasshutsu;1986;Irem (licensed from Broderbund);YES;-;NO;-;-
leds2011;Led Storm Rally 2011 (World);1988;Capcom;YES;-;NO;-;-
legend;Legend;1986;Sega / Coreland;YES;-;NO;-;-
legion;Legion - Spinner-87 (World ver 2.03);1987;Nichibutsu;YES;-;NO;-;-
lemmings;Lemmings (US prototype);1991;Data East USA;YES;-;NO;-;-
lethalen;Lethal Enforcers (ver UAE, 11/19/92 15:04);1992;Konami;YES;-;NO;-;-
lethalth;Lethal Thunder (World);1991;Irem;YES;-;NO;-;-
levers;Levers;1983;Rock-ola;YES;-;NO;-;-
lghost;Laser Ghost (set 2, World, 317-0166);1990;Sega;YES;-;NO;-;-
lgtnfghtu;Lightning Fighters (US);1990;Konami;NO;lgtnfght;YES;lgtnfght;-
liblrabl;Libble Rabble;1983;Namco;YES;-;NO;-;-
lightbr;Light Bringer (Ver 2.2O 1994/04/08);1993;Taito Corporation Japan;YES;-;NO;-;-
liquidk;Liquid Kids (World);1990;Taito Corporation Japan;YES;-;NO;-;-
livequiz;Live Quiz Show;1999;Andamiro Entertainment Co. Ltd.;YES;-;NO;-;-
lizwiz;Lizard Wizard;1985;Techstar (Sunn license);YES;-;NO;-;-
lkage;The Legend of Kage;1984;Taito Corporation;YES;-;NO;-;-
lnc;Lock'n'Chase;1981;Data East Corporation;YES;-;NO;-;-
lockonph;Lock On (Philko);1991;Philco;YES;-;NO;-;-
locomotn;Loco-Motion;1982;Konami (Centuri license);YES;-;NO;-;-
loderndf;Lode Runner - The Dig Fight (ver. B);2000;Psikyo;YES;-;NO;-;-
loffireu;Line of Fire / Bakudan Yarou (US, FD1094 317-0135);1989;Sega;NO;loffire;YES;loffire;-
logicpr2;Logic Pro 2 (Japan);1997;Deniam;YES;-;NO;-;-
logicpro;Logic Pro (Japan);1996;Deniam;YES;-;NO;-;-
loht;Legend of Hero Tonma;1989;Irem;YES;-;NO;-;-
lomakai;Legend of Makai (World);1988;Jaleco;YES;-;NO;-;-
lordgun;Lord of Gun (USA) [Imperfect graphics and sound];1994;IGS;YES;-;NO;-;-
losttomb;Lost Tomb (Easy);1982;Stern;YES;-;NO;-;-
lotlot;Lot Lot;1985;Irem (licensed from Tokuma Shoten);YES;-;NO;-;-
loverboy;Lover Boy;1983;G.T Enterprise Inc;YES;-;NO;-;-
ltswords;Lightning Swords;1991;Irem;YES;-;NO;-;-
luckywld;Lucky & Wild;1992;Namco;YES;-;NO;-;-
luctoday;Lucky Today [Bad colours];1980;Sigma;YES;-;NO;-;-
lvgirl94;Las Vegas Girl (Girl '94);1994;Comad;YES;-;NO;-;-
lwings;Legendary Wings (US set 1);1986;Capcom;YES;-;NO;-;-
m660;Mission 660 (US);1986;Wood Place Inc. (Taito America Corporation license);YES;-;NO;-;-
macross;Super Spacefortress Macross / Chou-Jikuu Yousai Macross;1992;Banpresto;YES;nmk004;NO;-;-
madcrash;Mad Crasher;1984;SNK;YES;-;NO;-;-
madgear;Mad Gear (US);1989;Capcom;YES;-;NO;-;-
madshark;Mad Shark;1993;Allumer;YES;-;NO;-;-
magicbub;Magic Bubble;199?;Yun Sung;YES;-;NO;-;-
magix;Magix / Rock;1995;Yun Sung;YES;-;NO;-;-
mainevt;The Main Event (4 Players ver. Y);1988;Konami;YES;-;NO;-;-
mainsnk;Main Event (1984);1984;SNK;YES;-;NO;-;-
majtitl2;Major Title 2 (World);1992;Irem;YES;-;NO;-;-
majtitle;Major Title (World) [Graphics issues];1990;Irem;YES;-;NO;-;-
mangchi;Mang-Chi;2000;Afega;YES;-;NO;-;-
maniacsq;Maniac Square (unprotected);1996;Gaelco;YES;-;NO;-;-
manybloc;Many Block;1991;Bee-Oh;YES;-;NO;-;-
mappy;Mappy (US);1983;Namco;YES;-;NO;-;-
marineb;Marine Boy;1982;Orca;YES;-;NO;-;-
mariner;Mariner;1981;Armenip;YES;-;NO;-;-
mario;Mario Bros. (US, Revision F) [Imperfect sound];1983;Nintendo of America;YES;-;NO;-;-
markham;Markham;1983;Sun Electronics;YES;-;NO;-;-
mars;Mars;1981;Artic;YES;-;NO;-;-
martmast;Martial Masters (V104, 102, 102, USA);2001;IGS;YES;pgm;NO;-;-
marukin;Super Marukin-Ban (Japan 901017);1990;Yuga;YES;-;NO;-;-
marvins;Marvin's Maze;1983;SNK;YES;-;NO;-;-
marvland;Marvel Land (US) [Bad music - use the Japan version];1989;Namco;YES;-;NO;-;-
marvlandj;Marvel Land (Japan);1989;Namco;NO;marvland;YES;marvland;-
masterw;Master of Weapon (World) [Imperfect graphics];1989;Taito Corporation Japan;YES;-;NO;-;-
mastkin;The Masters of Kin [Colors are wrong];1988;Du Tech;YES;-;NO;-;-
matchit2;Match It II;1993;Tamtex;YES;-;NO;-;-
mazinger;Mazinger Z (World, ver. 94/06/27);1994;Banpresto / Dynamic Pl. Toei Animation;YES;-;NO;-;-
mbombrd;Muscle Bomber Duo - ultimate team battle (931206 etc);1993;Capcom;YES;-;NO;-;-
mcatadv;Magical Cat Adventure;1993;Wintechno;YES;-;NO;-;-
mchampdx;Multi Champ Deluxe (ver. 0106, 06/01/2000);2000;ESD;YES;-;NO;-;-
mechatt;Mechanized Attack (World);1989;SNK;YES;ym2608;NO;-;-
megablstu;Mega Blast (US);1989;Taito America Corporation;NO;megablst;YES;megablst;-
megadon;Megadon;1982;Epos Corporation (Photar Industries License);YES;-;NO;-;-
megaman;Mega Man - the power battle (951006 USA);1995;Capcom;YES;-;NO;-;-
megaman2;Mega Man 2 - the power fighters (960708 USA);1996;Capcom;YES;-;NO;-;-
megazone;Mega Zone (Konami set 1);1983;Konami;YES;-;NO;-;-
meijinsn;Meijinsen;1986;SNK Electronics corp.;YES;-;NO;-;-
meosism;Meosis Magic (Japan);1996?;Sammy;YES;-;NO;-;-
mercsu;Mercs (900608 USA);1990;Capcom;NO;mercs;YES;mercs;-
merlinmm;Merlins Money Maze;1986;Zilec-Zenitone;YES;-;NO;-;-
metafox;Meta Fox;1989;Seta;YES;-;NO;-;-
metalb;Metal Black (World);1991;Taito Corporation Japan;YES;-;NO;-;-
metamrph;Metamorphic Force (ver EAA);1993;Konami;YES;-;NO;-;-
metlfrzr;Metal Freezer;1989;Seibu;YES;-;NO;-;-
metlhawk;Metal Hawk (Rev C);1988;Namco;YES;-;NO;-;-
metlsavr;Metal Saver;1994;First Amusement;YES;-;NO;-;-
metmqstr;Metamoqester (International);1995;Banpresto / Pandorabox;YES;-;NO;-;-
metrocrs;Metro-Cross (set 1);1985;Namco;YES;-;NO;-;-
mgakuen;Mahjong Gakuen;1988;Yuga;YES;-;NO;-;-
mgakuen2;Mahjong Gakuen 2 Gakuen-chou no Fukushuu;1989;Face;YES;-;NO;-;-
mgcrystl;Magical Crystals (World, 92/01/10);1991;Kaneko;YES;-;NO;-;-
mia;M.I.A. - Missing in Action (version T);1989;Konami;YES;-;NO;-;-
midresu;Midnight Resistance (US);1989;Data East USA;NO;midres;YES;midres;-
mikie;Mikie;1984;Konami;YES;-;NO;-;-
milliped;Millipede;1982;Atari;YES;-;NO;-;-
mimonkey;Mighty Monkey;198?;Universal Video Games;YES;-;NO;-;-
minefld;Minefield;1983;Stern;YES;-;NO;-;-
minivadr;Minivader;1990;Taito Corporation;YES;-;NO;-;-
mirax;Mirax (set 1);1985;Current Technologies;YES;-;NO;-;-
mirninja;Mirai Ninja (Japan);1988;Namco;YES;-;NO;-;-
missw02;Miss World 2002;2002;Daigom;YES;-;NO;-;-
missw96;Miss World '96 (Nude) (set1);1996;Comad;YES;-;NO;-;-
mj4simai;Wakakusamonogatari Mahjong Yonshimai (Japan);1996;Maboroshi Ware;YES;-;NO;-;-
mjgtaste;Mahjong G-Taste;2002;Psikyo;YES;-;NO;-;-
mjleague;Major League;1985;Sega;YES;-;NO;-;-
mjnquest;Mahjong Quest (Japan);1990;Taito Corporation;YES;-;NO;-;-
mmatrix;Mars Matrix (000412 USA);2000;Capcom / Takumi;YES;-;NO;-;-
mmaulers;Monster Maulers (ver EAA);1993;Konami;YES;-;NO;-;-
mmaze;Marchen Maze (Japan) [Error on first boot is normal];1988;Namco;YES;-;NO;-;-
mmonkey;Minky Monkey;1982;Technos Japan / Roller Tron;YES;-;NO;-;-
mnight;Mutant Night;1987;UPL;YES;-;NO;-;-
mofflott;Maze of Flott (Japan);1989;Taito Corporation;YES;-;NO;-;-
moguchan;Mogu Chan (bootleg?);1982;Orca (Eastern Commerce Inc. license);YES;-;NO;-;-
mogura;Mogura Desse [Konami test board];1991;Konami;YES;-;NO;-;-
mole;Mole Attack;1982;Yachiyo Electronics, Ltd.;YES;-;NO;-;-
momoko;Momoko 120% (Japanese text);1986;Jaleco;YES;-;NO;-;-
moomesa;Wild West C.O.W.-Boys of Moo Mesa (ver EAB);1992;Konami;YES;-;NO;-;-
moonal2;Moon Alien Part 2;1980;Nichibutsu;YES;-;NO;-;-
mooncrst;Moon Cresta (Nichibutsu);1980;Nichibutsu;YES;-;NO;-;-
moonqsr;Moon Quasar;1980;Nichibutsu;YES;-;NO;-;-
moonwar;Moonwar;1981;Stern;YES;-;NO;-;-
moremore;More More;1999;SemiCom / Exit;YES;-;NO;-;-
moremorp;More More Plus;1999;SemiCom / Exit;YES;-;NO;-;-
motos;Motos;1985;Namco;YES;-;NO;-;-
mouser;Mouser;1983;UPL;YES;-;NO;-;-
mpangu;Mighty! Pang (001010 USA);2000;Mitchell;NO;mpang;YES;mpang;-
mplanets;Mad Planets;1983;Gottlieb;YES;-;NO;-;-
mrdo;Mr. Do!;1982;Universal;YES;-;NO;-;-
mrdofix;Mr. Do! (bugfixed);1982;Universal (Taito license);NO;mrdo;YES;mrdo;-
mrflea;The Amazing Adventures of Mr. F. Lea;1982;Pacific Novelty;YES;-;NO;-;-
mrgoemon;Mr. Goemon (Japan);1986;Konami;YES;-;NO;-;-
mrjong;Mr. Jong (Japan);1983;Kiwako;YES;-;NO;-;-
mrkougar;Mr. Kougar;1984;ATW;YES;-;NO;-;-
mrtnt;Mr. TNT;1982;Telko;YES;-;NO;-;-
mrviking;Mister Viking (315-5041);1984;Sega;YES;-;NO;-;-
ms5pcb;Metal Slug 5 (JAMMA PCB);2003;SNK Playmore;YES;-;NO;-;-
msbingo;Miss Bingo;1994;Min Corp.;YES;-;NO;-;-
msgogo;Mouse Shooter GoGo;1995;Metro;YES;-;NO;-;-
msgundam;Mobile Suit Gundam;1993;Banpresto;YES;-;NO;-;-
mshu;Marvel Super Heroes (951024 USA);1995;Capcom;NO;msh;YES;msh;-
mshuttle;Moon Shuttle (US?) [Incomplete Sound];1981;Nichibutsu;YES;-;NO;-;-
mshvsfu;Marvel Super Heroes vs Street Fighter (970827 USA);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mslider;Monster Slider (Japan);1997;Visco / Datt Japan;YES;-;NO;-;-
mspacman;MS Pacman;1980;Namco;YES;-;NO;-;-
mspuzzle;Miss Puzzle;1994;Min Corp.;YES;-;NO;-;-
mstworld;Monsters World (bootleg of Super Pang);1994;bootleg (TCH);YES;-;NO;-;-
mswordu;Magic Sword - heroic fantasy (25.07.1990 USA);1990;Capcom;NO;msword;YES;msword;-
mtlchamp;Martial Champion (ver EAB) [Missing Graphics on Intro/Title screens];1993;Konami;YES;-;NO;-;-
mtwins;Mega Twins (chiki chiki boys 900619 etc);1990;Capcom;YES;-;NO;-;-
mugsmash;Mug Smashers;1990?;Electronic Devices Italy / 3D Games England;YES;-;NO;-;-
multchmp;Multi Champ (World);1999;ESD;YES;-;NO;-;-
mustache;Mustache Boy (Japan);1987;Seibu Kaihatsu (March license);YES;-;NO;-;-
mustang;US AAF Mustang (25th May. 1990);1990;UPL;YES;nmk004;NO;-;-
mutantf;Mutant Fighter (World ver EM-5);1992;Data East Corporation;YES;-;NO;-;-
mvp;MVP (set 2, US, FD1094 317-0143);1989;Sega;YES;-;NO;-;-
mvscu;Marvel vs Capcom - clash of super heroes (980123 USA);1998;Capcom;NO;mvsc;YES;mvsc;-
mwalku;Michael Jackson's Moonwalker (US) (FD1094/8751 317-0158);1990;Sega;NO;mwalk;YES;mwalk;-
mwarr;Mighty Warriors;199?;Elettronica Video-Games S.R.L.;YES;-;NO;-;-
myangel;Kosodate Quiz My Angel (Japan);1996;Namco;YES;-;NO;-;-
myangel2;Kosodate Quiz My Angel 2 (Japan);1996;Namco;YES;-;NO;-;-
myhero;My Hero (US, not encrypted);1985;Sega;YES;-;NO;-;-
mysticri;Mystic Riders (World);1992;Irem;YES;-;NO;-;-
mystston;Mysterious Stones - Dr. John's Adventure;1984;Technos;YES;-;NO;-;-
mystwarr;Mystic Warriors (ver EAA);1993;Konami;YES;-;NO;-;-
naname;Naname de Magic!;1994;Atlus;YES;-;NO;-;-
nastarw;Nastar Warrior (US);1988;Taito America Corporation;NO;nastar;YES;nastar;-
naughtyb;Naughty Boy;1982;Jaleco;YES;-;NO;-;-
navarone;Navarone;1980;Namco;YES;-;NO;-;-
nbamht;NBA Maximum Hangtime (rev 1.03 06/09/97);1996;Midway;YES;-;NO;-;-
nemesis;Nemesis (ROM version);1985;Konami;YES;-;NO;-;-
nemo;Nemo (90 11 30 etc);1990;Capcom;YES;-;NO;-;-
neobattl;SD Gundam Neo Battling (Japan);1992;Banpresto / Sotsu Agency. Sunrise;YES;-;NO;-;-
newfant;New Fantasia (1995 copyright);1995;Comad / New Japan System;YES;-;NO;-;-
news;News (set 1);1993;Poby / Virus;YES;-;NO;-;-
newsin7;New Sinbad 7;1983;ATW USA, Inc.;YES;-;NO;-;-
nightstru;Night Striker (US);1989;Taito America Corporation;NO;nightstr;YES;nightstr;-
ninjakd2;Ninja-Kid II / NinjaKun Ashura no Shou (set 1);1987;UPL;YES;-;NO;-;-
ninjaku;The Ninja Kids (US);1990;Taito America Corporation;NO;ninjak;YES;ninjak;-
ninjakun;Ninjakun Majou no Bouken;1984;UPL (Taito license);YES;-;NO;-;-
ninjemak;Ninja Emaki (US);1986;Nichibutsu;YES;-;NO;-;-
nitrobal;Nitro Ball (World, set 1);1992;Data East Corporation;YES;-;NO;-;-
nmg5;Multi 5 / New Multi Game 5 (set 1);1998;Yun Sung;YES;-;NO;-;-
nmouse;Naughty Mouse (set 1);1981;Amenip (Palcom Queen River);YES;-;NO;-;-
nob;Noboranka (Japan);1986;Data East Corporation;YES;-;NO;-;-
nost;Nostradamus;1993;Face;YES;-;NO;-;-
nouryoku;Nouryoku Koujou Iinkai;1995;Tecmo;YES;-;NO;-;-
nova2001u;Nova 2001 (US);1983;UPL (Universal license);NO;nova2001;YES;nova2001;-
nrallyx;New Rally X;1981;Namco;YES;-;NO;-;rallyx
nspirit;Ninja Spirit;1988;Irem;YES;-;NO;-;-
nwarru;Night Warriors - darkstalkers' revenge (950406 USA);1995;Capcom;NO;nwarr;YES;nwarr;-
nzeroteam;New Zero Team (V33 SYSTEM TYPE_B hardware);1997;Seibu Kaihatsu;NO;zeroteam;YES;zeroteam;-
ohmygod;Oh My God!;1993;Atlus;YES;-;NO;-;-
oisipuzl;Oishii Puzzle Ha Irimasenka;1993;Sunsoft / Atlus;YES;-;NO;-;-
olds103t;Oriental Legend Special - Xi Yo Gi Shi Re Zuang Super (V103, China, Tencent) (unprotected);2003;IGS;NO;olds;YES;olds;-
oldsplus;Oriental Legend Special Plus / Xi You Shi E Zhuan Super Plus (ver. 205) [Incomplete Dump];2004;IGS;YES;pgm;NO;-;-
omegaf;Omega Fighter;1989;UPL;YES;-;NO;-;-
onetwo;One + Two;1997;Barko;YES;-;NO;-;-
onna34ro;Onna Sansirou - Typhoon Gal;1985;Taito;YES;-;NO;-;-
opwolf3u;Operation Wolf 3 (US);1994;Taito America Corporation;NO;opwolf3;YES;opwolf3;-
opwolfu;Operation Wolf (US);1987;Taito America Corporation;NO;opwolf;YES;opwolf;-
orbitron;Orbitron;19??;Signatron USA;YES;-;NO;-;-
orbs;Orbs (10/7/94 prototype?);1994;American Sammy;YES;-;NO;-;-
ordyne;Ordyne (Japan, English Version);1988;Namco;YES;-;NO;-;-
orlegend;Oriental Legend - Xi Yo Gi Shi Re Zuang (V126);1997;IGS;YES;pgm;NO;-;-
oscaru;Psycho-Nics Oscar (US);1987;Data East USA;NO;oscar;YES;oscar;-
osman;Osman (World);1996;Mitchell;YES;-;NO;-;-
othunderu;Operation Thunderbolt (US, rev 1);1988;Taito America Corporation;NO;othunder;YES;othunder;-
outzone;Out Zone;1990;Toaplan;YES;-;NO;-;-
ozmawars;Ozma Wars (set 1);1979;SNK;YES;-;NO;-;invaders
ozon1;Ozon I;1983;Proma;YES;-;NO;-;-
p47;P-47 - The Phantom Fighter (World);1988;Jaleco;YES;-;NO;-;-
packbang;Pack'n Bang Bang (Prototype);1994;Kaneko;YES;-;NO;-;-
pacland;Pac-Land (World);1984;Namco;YES;-;NO;-;-
pacmania;Pac-Mania;1987;Namco;YES;-;NO;-;-
pacnpal;Pac & Pal;1983;Namco;YES;-;NO;-;-
pacplus;Pac-Man Plus;1982;[Namco] (Midway license);YES;-;NO;-;-
paddlema;Paddle Mania;1988;SNK;YES;-;NO;-;-
pairlove;Pairs Love;1991;Athena;YES;-;NO;-;-
palamed;Palamedes (US);1990;Hot-B Co., Ltd.;YES;-;NO;-;-
pandoras;Pandora's Palace;1984;Konami / Interlogic;YES;-;NO;-;-
pang;Pang (World);1989;Mitchell;YES;-;NO;-;-
pang3;Pang! 3 (950601 Euro);1995;Mitchell;YES;-;NO;-;-
pangpang;Pang Pang;1994;Dong Gue La Mi Ltd.;YES;-;NO;-;-
pangpoms;Pang Pom's;1992;Metro;YES;-;NO;-;-
panicstr;Panic Street (Japan);1999;Kaneko;YES;skns;NO;-;-
paprazzi;Paparazzi;1996;Yun Sung;YES;-;NO;-;-
parodius;Parodius DA! (World, set 1);1990;Konami;YES;-;NO;-;-
pass;Pass;1992;Oksan;YES;-;NO;-;-
passshta;Passing Shot (World, 4 Players, FD1094 317-0074);1988;Sega;NO;passsht;YES;passsht;-
pbancho;Gyakuten!! Puzzle Bancho (Japan);1996;Fuuki;YES;-;NO;-;-
pbillrd;Perfect Billiard;1987;Nihon System;YES;-;NO;-;-
pclubys;Puzzle Club (Yun Sung, set 1);2000;Yun Sung;YES;-;NO;-;-
pdrift;Power Drift (World, Rev A) [Select Auto-Center preset in Input Configuration];1988;Sega;YES;-;NO;-;-
peekaboou;Peek-a-Boo! (North America, ver 1.0);1993;Jaleco;NO;peekaboo;YES;peekaboo;-
penbros;Penguin Brothers (Japan);2000;Subsino;YES;-;NO;-;-
pengadvb;Penguin Adventure (bootleg of MSX version);1988;bootleg (Screen) / Konami;YES;-;NO;-;-
pengo;Pengo (set 1 rev c);1982;Sega;YES;-;NO;-;-
percuss;The Percussor;1981;Orca;YES;-;NO;-;-
perfrmanu;Performan (US);1985;Toaplan / Data East USA;NO;perfrman;YES;perfrman;-
pgalvip;Pocket Gals V.I.P (set 1);1996;ACE International / Afega;YES;-;NO;-;-
pgemeni;P-GeMeni (060123) [Homebrew];2006;blastar@gmx.net;YES;pgm;NO;-;-
pgmdemo;Chaos (PGM Demo) [Demo, Demo Game];2005;Raster;YES;pgm;NO;-;-
pgmfrog;Frog Feast (PGM) [Homebrew];2006;RasterSoft;YES;pgm;NO;-;-
phelios;Phelios;1988;Namco;YES;-;NO;-;-
phoenix;Phoenix (Amstar);1980;Amstar;YES;-;NO;-;-
photoy2k;Photo Y2K / Real and Fake (V105);1999;IGS;YES;pgm;NO;-;-
phozon;Phozon (Japan);1983;Namco;YES;-;NO;-;-
pinbo;Pinbo (set 1);1984;Jaleco;YES;-;NO;-;-
pingpong;Konami's Ping-Pong;1985;Konami;YES;-;NO;-;-
pipibibs;Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 1);1991;Toaplan;YES;-;NO;-;-
pirates;Pirates (set 1);1994;NIX;YES;-;NO;-;-
pisces;Pisces;19??;Subelectro;YES;-;NO;-;-
pistoldm;Pistol Daimyo no Bouken (Japan);1990;Namco;YES;-;NO;-;-
pitfall2;Pitfall II (315-5093);1985;Sega;YES;-;NO;-;-
pkladies;Poker Ladies;1989;Mitchell;YES;-;NO;-;-
pktgaldx;Pocket Gal Deluxe (Euro v3.00);1992;Data East Corporation;YES;-;NO;-;-
pkunwar;Penguin-Kun Wars (US);1985;UPL;YES;-;NO;-;-
plegends;Gouketsuji Gaiden Legends (USA, ver. 95/06/20);1995;Atlus / KM International;YES;-;NO;-;-
pleiads;Pleiads (Tehkan);1981;Tehkan;YES;-;NO;-;-
plgirls;Play Girls;1992;Hot-B Co., Ltd.;YES;-;NO;-;-
plgirls2;Play Girls 2;1993;Hot-B Co., Ltd.;YES;-;NO;-;-
plotting;Plotting (World set 1);1989;Taito Corporation Japan;YES;-;NO;-;-
plumppop;Plump Pop (Japan);1987;Taito Corporation;YES;-;NO;-;-
plusalph;Plus Alpha;1989;Jaleco;YES;-;NO;-;-
pnickj;Pnickies (940608 Japan);1994;Compile (Capcom license);YES;-;NO;-;-
poitto;Poitto!;1993;Metro / Able Corp.;YES;-;NO;-;-
pokonyan;Pokonyan (Japan 940322);1994;Capcom;YES;-;NO;-;-
pollux;Pollux (set 1);1991;Dooyong;YES;-;NO;-;-
ponpoko;Ponpoko;1982;Sigma Enterprises Inc.;YES;-;NO;-;-
pooyan;Pooyan;1982;Konami;YES;-;NO;-;-
popbingo;Pop Bingo;1996;Dooyong;YES;-;NO;-;-
popflamea;Pop Flamer (not protected);1982;Jaleco;NO;popflame;YES;popflame;-
popnpop;Pop'n Pop (Ver 2.07O 1998/02/09);1997;Taito Corporation;YES;-;NO;-;-
popspops;Pop's Pop's;1999;Afega;YES;-;NO;-;-
porky;Porky;1985;Shinkai Inc. (Magic Eletronics Inc. license);YES;-;NO;-;-
pow;P.O.W. - Prisoners of War (US version 1);1988;SNK;YES;-;NO;-;-
powerins;Power Instinct (USA);1993;Atlus;YES;-;NO;-;-
pprobe;Planet Probe (prototype?);1985;Crux / Kyugo?;YES;-;NO;-;-
prehisleu;Prehistoric Isle in 1930 (US);1989;SNK of America;NO;prehisle;YES;prehisle;-
progear;Progear (010117 USA);2001;Capcom / Cave;YES;-;NO;-;-
progress;Progress;1984;Chuo Co. Ltd;YES;-;NO;-;-
prtytime;Party Time: Gonta the Diver II / Ganbare! Gonta!! 2 (World Release);1995;Mitchell;YES;-;NO;-;-
pspikesu;Power Spikes (US);1991;Video System Co.;NO;pspikes;YES;pspikes;-
psurge;Power Surge;1988;Vision Electronics;YES;-;NO;-;-
psychic5;Psychic 5 (World);1987;Jaleco;YES;-;NO;-;-
psychos;Psycho Soldier (US);1987;SNK;YES;-;NO;-;-
pturn;Parallel Turn;1984;Jaleco;YES;-;NO;-;-
puchicar;Puchi Carat (Ver 2.02O 1997/10/29);1997;Taito Corporation;YES;-;NO;-;-
punisheru;The Punisher (930422 USA);1993;Capcom;NO;punisher;YES;punisher;-
punkshot;Punk Shot (US 4 Players);1990;Konami;YES;-;NO;-;-
pururun;Pururun;1995;Metro / Banpresto;YES;-;NO;-;-
pushmans;Pushman (American Sammy license);1990;Comad (American Sammy license);NO;pushman;YES;pushman;-
puzlclub;Puzzle Club (Japan prototype);1990;Namco;YES;-;NO;-;-
puzlstar;Puzzle Star (V100MG) [Incomplete dump];1999;IGS;YES;pgm;NO;-;-
puzzli;Puzzli;1995;Metro / Banpresto;YES;-;NO;-;-
puzzli2;Puzzli 2 (V100) [Incomplete dump];1999;IGS;YES;pgm;NO;-;-
puzzloopu;Puzz Loop (USA);1998;Mitchell;NO;puzzloop;YES;puzzloop;-
puzzlove;PuzzLove;1994;Para;YES;-;NO;-;-
puzznicu;Puzznic (US);1989;Taito America Corporation;NO;puzznic;YES;puzznic;-
pwrgoal;Taito Power Goal (Ver 2.5O 1994/11/03);1994;Taito Corporation Japan;YES;-;NO;-;-
pwrinst2;Power Instinct 2 (USA, ver. 94/04/08);1994;Atlus;YES;-;NO;-;-
pzlbowl;Puzzle De Bowling (Japan);1999;Nihon System / Moss;YES;-;NO;-;-
pzlbreak;Puzzle Break;1997;SemiCom;YES;-;NO;-;-
pzloop2;Puzz Loop 2 (010302 Euro);2001;Mitchell, distritued by Capcom;YES;-;NO;-;-
qad;Quiz & Dragons (capcom quiz game 920701 USA);1992;Capcom;YES;-;NO;-;-
qcrayon;Quiz Crayon Shinchan (Japan);1993;Taito Corporation;YES;-;NO;-;-
qcrayon2;Crayon Shinchan Orato Asobo (Japan);1993;Taito Corporation;YES;-;NO;-;-
qgakumon;Quiz Gakumon no Susume (Japan ver. JA2 Type L);1993;Konami;YES;-;NO;-;-
qjinsei;Quiz Jinsei Gekijoh (Japan);1992;Taito Corporation;YES;-;NO;-;-
qndream;Quiz Nanairo Dreams - nijiirochou no kiseki (nanairo dreams 960826 Japan);1996;Capcom;YES;-;NO;-;-
qsangoku;Quiz Sangokushi (Japan);1991;Capcom;YES;-;NO;-;-
qtheater;Quiz Theater - 3tsu no Monogatari (Ver 2.3J 1994/11/10);1994;Taito Corporation;YES;-;NO;-;-
qtono1;Quiz Tonosama no Yabou (Japan);1991;Capcom;YES;-;NO;-;-
qtono2j;Quiz Tonosama no Yabou 2 Zenkoku-ban (tonosama 2 950123 Japan);1995;Capcom;YES;-;NO;-;-
qtorimon;Quiz Torimonochou (Japan);1990;Taito Corporation;YES;-;NO;-;-
quartet2a;Quartet 2 (unprotected);1986;Sega;NO;quartet;YES;quartet;-
quester;Quester (Japan);1987;Namco;YES;-;NO;-;-
quiz18k;Miyasu Nonki no Quiz 18-Kin;1992;EIM;YES;-;NO;-;-
quizf1;Quiz F1 1-2 Finish (Japan);1992;Irem;YES;-;NO;-;-
quizhq;Quiz H.Q. (Japan);1990;Taito Corporation;YES;-;NO;-;-
quizhuhu;Moriguchi Hiroko no Quiz de Hyuu!Hyuu! (Ver 2.2J 1995/05/25);1995;Taito Corporation;YES;-;NO;-;-
quizo;Quiz Olympic (set 1);1985;Seoul Coin Corp.;YES;-;NO;-;-
