name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets
konam80k;Konami 80's AC Special (GC826 VER. KAA);1998;Konami;NO;konam80s;YES;konam80s;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.110u2;16/11/2006;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;90;VERTICAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;MultiGame / Compilation;MultiGame;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
konam80u;Konami 80's AC Special (GC826 VER. UAA);1998;Konami;NO;konam80s;YES;konam80s;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.110u2;16/11/2006;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;90;VERTICAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;MultiGame / Compilation;MultiGame;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
konam80j;Konami 80's Gallery (GC826 VER. JAA);1998;Konami;NO;konam80s;YES;konam80s;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.109u4;26/10/2006;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;90;VERTICAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;MultiGame / Compilation;MultiGame;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
kurucham;Kurukuru Chameleon (Japan) (GDL-0034);2006;Able;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.130u2;28/03/2009;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Puzzle / Match;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
landhigh;Landing High Japan (Ver 2.01 OK);1999;Taito;YES;taitotz;NO;-;-;YES;NO;NO;taitotz;NO;YES;YES;NO;taitotz.cpp;Mame 0.129;04/01/2009;Mame 0.195;28/02/2018;0;6;1;0;1;RASTER;0;HORIZONTAL;512;384;60.000000;joystick (analog),pedal;CRT 25kHz;PowerPC 603E,TMP95C063;maincpu PowerPC 603E @100 MHz, iocpu TMP95C063 @25 MHz;-;-;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;NODUMP;harddisk;Driving / Plane;Driving;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;Japanese;-;-;Japanese;NO
lupinsho;Lupin The Third - The Shooting (GDS-0018);2001;Sega / Eighting;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.130u1;19/03/2009;Mame 0.195;28/02/2018;0;2;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;lightgun;CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;Lupin The Third;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
luptype;Lupin The Third - The Typing (Rev A) (GDS-0021A);2002;Sega;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.130u1;19/03/2009;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Misc.;Shooter;Lupin The Third;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
mach3;M.A.C.H. 3 (set 1);1983;Mylstar;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;NO;gottlieb.cpp;Mame 0.33b4;31/05/1998;Mame 0.195;28/02/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;704;480;59.940057;joystick (8-way);CRT 31kHz;I8088,M6502,I8049;maincpu I8088 @5 MHz, r2sound:audiocpu M6502 @1 MHz, r2sound:speechcpu M6502 @1 MHz, laserdisc:pr8210 I8049 @4.41 MHz;Speaker,Gottlieb Sound rev. 2,8-Bit R-2R DAC,AY-3-8913 PSG,GI SP0250 LPC,Pioneer PR-8210;speaker Speaker, r2sound Gottlieb Sound rev. 2, r2sound:dac 8-Bit R-2R DAC, r2sound:dacvol 8-Bit R-2R DAC, r2sound:ay1 AY-3-8913 PSG @2 MHz, r2sound:ay2 AY-3-8913 PSG @2 MHz, r2sound:spsnd GI SP0250 LPC @3.12 MHz, laserdisc Pioneer PR-8210;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying (chase view);Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=GetW-GlxNVY;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);1983;1983;NO
mace;Mace: The Dark Age (boot ROM 1.0ce, HDD 1.0b);1996;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;YES;seattle.cpp;Mame 0.77;11/11/2003;Mame 0.195;28/02/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;640;480;57.000000;joystick (8-way);CRT 31kHz;R5000 (little),ADSP-2115;maincpu R5000 (little) @150 MHz, dcs:dcs2 ADSP-2115 @16 MHz;CD/DA,Speaker,DMA-driven DAC;pci:09.0:ide:1:cdrom:cdda CD/DA, pci:09.0:ide2:1:cdrom:cdda CD/DA, dcs:lspeaker Speaker, dcs:rspeaker Speaker, dcs:dac1 DMA-driven DAC, dcs:dac2 DMA-driven DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk,cdrom;Fighter / Versus;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=bg-SPgCLYBk;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);1996;1996;NO
macea;Mace: The Dark Age (HDD 1.0a);1997;Atari Games;NO;mace;YES;mace;-;YES;NO;NO;-;NO;YES;YES;YES;seattle.cpp;Mame 0.102u4;15/12/2005;Mame 0.195;28/02/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;640;480;57.000000;joystick (8-way);CRT 31kHz;R5000 (little),ADSP-2115;maincpu R5000 (little) @150 MHz, dcs:dcs2 ADSP-2115 @16 MHz;CD/DA,Speaker,DMA-driven DAC;pci:09.0:ide:1:cdrom:cdda CD/DA, pci:09.0:ide2:1:cdrom:cdda CD/DA, dcs:lspeaker Speaker, dcs:rspeaker Speaker, dcs:dac1 DMA-driven DAC, dcs:dac2 DMA-driven DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;BADDUMP;harddisk,cdrom;Fighter / Versus;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
maxf_ng;Maximum Force (No Gore version);1996;Atari Games;NO;maxforce;YES;maxforce;-;YES;NO;NO;-;NO;YES;YES;NO;jaguar.cpp;Mame 0.118;05/08/2007;Mame 0.195;28/02/2018;0;1;4;2;1;RASTER;0;HORIZONTAL;360;240;59.922743;lightgun;CRT 15kHz;R3041,Jaguar GPU,Jaguar DSP;maincpu R3041 @40 MHz, gpu Jaguar GPU @26 MHz, dsp Jaguar DSP @26 MHz;Speaker,16-Bit R-2R Twos Complement DAC;lspeaker Speaker, rspeaker Speaker, ldac 16-Bit R-2R Twos Complement DAC, rdac 16-Bit R-2R Twos Complement DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
maxf_102;Maximum Force v1.02;1996;Atari Games;NO;maxforce;YES;maxforce;-;YES;NO;NO;-;NO;YES;YES;NO;jaguar.cpp;Mame 0.71;04/07/2003;Mame 0.195;28/02/2018;0;1;4;2;1;RASTER;0;HORIZONTAL;360;240;59.922743;lightgun;CRT 15kHz;R3041,Jaguar GPU,Jaguar DSP;maincpu R3041 @40 MHz, gpu Jaguar GPU @26 MHz, dsp Jaguar DSP @26 MHz;Speaker,16-Bit R-2R Twos Complement DAC;lspeaker Speaker, rspeaker Speaker, ldac 16-Bit R-2R Twos Complement DAC, rdac 16-Bit R-2R Twos Complement DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
maxforce;Maximum Force v1.05;1996;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;NO;jaguar.cpp;Mame 0.62;12/11/2002;Mame 0.195;28/02/2018;0;1;4;2;1;RASTER;0;HORIZONTAL;360;240;59.922743;lightgun;CRT 15kHz;R3041,Jaguar GPU,Jaguar DSP;maincpu R3041 @40 MHz, gpu Jaguar GPU @26 MHz, dsp Jaguar DSP @26 MHz;Speaker,16-Bit R-2R Twos Complement DAC;lspeaker Speaker, rspeaker Speaker, ldac 16-Bit R-2R Twos Complement DAC, rdac 16-Bit R-2R Twos Complement DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=5F3mwjy1awk;-;50;NO;NO;NO;NO;English;80 to 90 (Very Good);1996;1996;NO
meltybld;Melty Blood Act Cadenza Ver. A (Japan) (GDL-0028C);2005;Ecole Software;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.127u3;08/09/2008;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;Melty Blood;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
meltyba;Melty Blood Act Cadenza Version B2 (GDL-0039A);2006;Ecole Software;NO;meltyb;YES;meltyb;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.c;Mame 0.130u2;28/03/2009;Mame 0.165;26/08/2015;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7,Z80;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 @2.8224 MHz, mie_maple:mie Z80 @16 MHz;Speaker,Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;UNKNOWN;GOOD;-;Fighter / Versus;Fighter;Melty Blood;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
meltyb;Melty Blood Act Cadenza Version B2 (Japan) (GDL-0039A);2006;Ecole Software;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.130u2;28/03/2009;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;Melty Blood;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
gundmgd;Mobile Suit Gundam: Federation Vs. Zeon (GDL-0001);2001;Capcom / Banpresto;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.127u3;08/09/2008;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / 3rd Person;Shooter;Mobile Suit Gundam;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
gundmxgd;Mobile Suit Gundam: Federation Vs. Zeon DX (USA, Japan) (GDL-0006);2001;Capcom;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.127u3;08/09/2008;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / 3rd Person;Shooter;Mobile Suit Gundam;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
zgundm;Mobile Suit Z-Gundam: A.E.U.G. vs Titans (ZGA1 Ver. A);2003;Capcom / Banpresto;YES;sys246;NO;-;-;YES;NO;NO;sys246;NO;YES;YES;NO;namcops2.cpp;Mame 0.135u2;29/11/2009;Mame 0.195;28/02/2018;0;0;0;0;1;RASTER;0;HORIZONTAL;640;480;60.000000;-;CRT 31kHz;R5000 (little);maincpu R5000 (little) @294 MHz;-;-;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / 3rd Person;Shooter;Mobile Suit Gundam;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
zgundmdx;Mobile Suit Z-Gundam: A.E.U.G. vs Titans DX (ZDX1 Ver. A);2004;Capcom / Banpresto;YES;sys246;NO;-;-;YES;NO;NO;sys246;NO;YES;YES;NO;namcops2.cpp;Mame 0.135u2;29/11/2009;Mame 0.195;28/02/2018;0;0;0;0;1;RASTER;0;HORIZONTAL;640;480;60.000000;-;CRT 31kHz;R5000 (little);maincpu R5000 (little) @294 MHz;-;-;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / 3rd Person;Shooter;Mobile Suit Gundam;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
mocapb;Mocap Boxing (ver AAA);2001;Konami;YES;kviper;NO;-;-;YES;NO;NO;kviper;NO;YES;YES;NO;viper.cpp;Mame 0.114u1;12/04/2007;Mame 0.195;28/02/2018;0;2;2;2;1;RASTER;90;VERTICAL;1024;384;60.000000;-;CRT 25kHz;PowerPC MPC8240;maincpu PowerPC MPC8240 @200 MHz;Speaker;lspeaker Speaker, rspeaker Speaker;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;BADDUMP;harddisk;Sports / Boxing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
mocapbj;Mocap Boxing (ver JAA);2001;Konami;NO;mocapb;YES;mocapb;-;YES;NO;NO;kviper;NO;YES;YES;NO;viper.cpp;Mame 0.114u1;12/04/2007;Mame 0.195;28/02/2018;0;2;2;2;1;RASTER;90;VERTICAL;1024;384;60.000000;-;CRT 25kHz;PowerPC MPC8240;maincpu PowerPC MPC8240 @200 MHz;Speaker;lspeaker Speaker, rspeaker Speaker;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;BADDUMP;harddisk;Sports / Boxing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
mocapglf;Mocap Golf (ver UAA);2001;Konami;YES;kviper;NO;-;-;YES;NO;NO;kviper;NO;YES;YES;NO;viper.cpp;Mame 0.114u1;12/04/2007;Mame 0.195;28/02/2018;0;2;2;2;1;RASTER;90;VERTICAL;1024;384;60.000000;-;CRT 25kHz;PowerPC MPC8240;maincpu PowerPC MPC8240 @200 MHz;Speaker;lspeaker Speaker, rspeaker Speaker;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;BADDUMP;harddisk;Sports / Golf;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
monkeyba;Monkey Ball (GDS-0008);2001;Sega;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.130u1;19/03/2009;Mame 0.195;28/02/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (analog);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Puzzle / Misc.;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
chocomk;Musapey's Choco Marker (Rev A) (GDL-0014A);2002;Ecole Software;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.127u3;08/09/2008;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Puzzle / Match;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
nagano98;Nagano Winter Olympics '98 (GX720 EAA);1998;Konami;YES;konamigv;NO;-;-;YES;NO;NO;konamigv;NO;YES;YES;YES;konamigv.cpp;Mame 0.95;27/03/2005;Mame 0.195;28/02/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530BQ;maincpu CXD8530BQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;scsi:1:cdrom:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;BADDUMP;cdrom;Sports / Track & Field;Sports;Track & Field;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;-;https://www.youtube.com/watch?v=Nl4kAS77AeI;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);-;90 to 100 (Best Games);NO
nbanfl;NBA Showtime / NFL Blitz 2000 (ver 2.1);1999;Midway Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;YES;vegas.cpp;Mame 0.91u1;30/01/2005;Mame 0.195;28/02/2018;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;57.000000;joystick (analog);CRT 31kHz;R5000 (little),ADSP-2104;maincpu R5000 (little) @250 MHz, dcs:dcs2 ADSP-2104 @16 MHz;CD/DA,Speaker,DMA-driven DAC;pci:05.0:ide:1:cdrom:cdda CD/DA, pci:05.0:ide2:1:cdrom:cdda CD/DA, dcs:lspeaker Speaker, dcs:rspeaker Speaker, dcs:dac1 DMA-driven DAC, dcs:dac2 DMA-driven DAC;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;BADDUMP;harddisk,cdrom;Sports / Basketball;Sports;NFL Blitz;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
nbashowt;NBA Showtime: NBA on NBC (ver 2.0);1998;Midway Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;YES;vegas.cpp;Mame 0.91u1;30/01/2005;Mame 0.195;28/02/2018;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;57.000000;joystick (analog);CRT 31kHz;R5000 (little),ADSP-2104;maincpu R5000 (little) @250 MHz, dcs:dcs2 ADSP-2104 @16 MHz;CD/DA,Speaker,DMA-driven DAC;pci:05.0:ide:1:cdrom:cdda CD/DA, pci:05.0:ide2:1:cdrom:cdda CD/DA, dcs:lspeaker Speaker, dcs:rspeaker Speaker, dcs:dac1 DMA-driven DAC, dcs:dac2 DMA-driven DAC;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;GOOD;harddisk,cdrom;Sports / Basketball;Sports;NBA Jam;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
